"id","resortId","runLength","angle","maxAngle","difficulty","aspect"
287,44,861.9,-25,-28.3730427226,"D","N"
2115,16,3880.1,-6,-28.3610253573,"S","ENE"
4912,86,3035.4,-13,-28.359823111915,"S","E"
5919,60,1149.8,-13,-28.354773716505,"S","E"
6522,14,1927.2,-18,-28.349226120645,"D","WSW"
3814,61,1015.5,-22,-28.343399501921,"D","NE"
4926,31,1292.0,-18,-28.339085845478,"S","NNE"
5348,91,2181.9,-17,-28.338994986511,"S","SE"
838,65,3816.4,-17,-28.332269150153,"D","ENE"
7316,76,3816.4,-17,-28.332269150153,"D","ENE"
5074,40,1517.7,-13,-28.328668157021,"D","ENE"
603,65,7232.7,-10,-28.316763708288,"S","NNW"
7144,76,7232.7,-10,-28.316763708288,"S","NNW"
2024,41,4360.0,-9,-28.309868799936,"D","NNE"
3947,62,3965.5,-18,-28.300094075432,"D","NNW"
7214,76,1369.8,-23,-28.293463023169,"D","NNW"
723,65,1369.8,-23,-28.293463023169,"D","NNW"
2476,45,966.9,-24,-28.28098793203,"D","NNW"
2278,24,7448.7,-15,-28.276233088044,"D","NW"
1721,36,1703.9,-18,-28.27272522279,"S","NNW"
7045,76,3696.2,-11,-28.270039966382,"C","NNE"
3698,42,2155.3,-17,-28.253057782112,"S","NE"
251,44,1624.2,-11,-28.250705162823,"S","NW"
3648,20,3153.9,-18,-28.249427079534,"D","N"
4950,83,930.6,-19,-28.239720740117,"D","NNE"
5765,47,1571.9,-13,-28.238747225936,"D","N"
5011,86,3242.1,-19,-28.226943417977,"DD","NE"
5925,60,2586.0,-14,-28.225489302692,"S","E"
5479,91,950.0,-22,-28.225165947623,"DD","NE"
5223,92,3280.0,-13,-28.218251409766,"D","NNW"
5302,37,2084.7,-21,-28.202260281301,"D","WNW"
4351,34,2427.7,-19,-28.202082834574,"D","N"
5632,47,508.5,-15,-28.189314883977,"S","N"
5143,92,2207.9,-17,-28.182182907394,"S","NNW"
4747,67,2392.1,-21,-28.180377573494,"D","NW"
1959,41,3788.9,-16,-28.17717807586,"S","ENE"
6617,14,3474.4,-21,-28.137038903637,"DD","N"
4004,77,3524.1,-14,-28.131901962404,"S","NE"
402,53,3612.3,-18,-28.124454491581,"DD","ENE"
4494,78,3742.5,-22,-28.115802661667,"D","W"
1525,46,2435.4,-18,-28.097183632415,"D","NNW"
2540,48,1513.5,-9,-28.09585416712,"D","SE"
546,65,1651.3,-18,-28.094739953329,"S","NW"
7115,76,1651.3,-18,-28.094739953329,"S","NW"
1513,46,2201.9,-19,-28.089639888679,"D","NW"
5301,37,2106.9,-19,-28.081192708421,"D","NW"
3946,62,5836.0,-17,-28.079028905797,"D","N"
4601,85,2660.4,-25,-28.071404310806,"D","ESE"
1722,36,1507.9,-7,-28.064834050956,"S","W"
2448,43,3001.1,-20,-28.044694747317,"D","SE"
4503,85,1553.6,-22,-28.034379462967,"S","NNE"
1847,36,1157.6,-20,-28.031992989861,"D","ENE"
2018,41,3982.5,-19,-28.028707709163,"D","NW"
544,65,2659.3,-15,-28.027314727341,"S","NW"
7113,76,2659.3,-15,-28.027314727341,"S","NW"
4590,85,2491.8,-19,-28.009415306584,"D","ENE"
4954,86,1648.7,-9,-28.00261669204,"D","ENE"
4517,85,832.7,-24,-27.996952610723,"S","N"
5848,47,1745.1,-24,-27.967652642255,"DD","ENE"
1730,36,4879.9,-9,-27.962783013841,"S","NNE"
5418,93,1552.2,-17,-27.962190775259,"D","NNE"
6945,18,1498.0,-22,-27.93701166981,"D","NE"
7249,76,1498.0,-22,-27.93701166981,"D","NE"
7010,18,2581.9,-22,-27.922305938265,"D","NW"
7314,76,2581.9,-22,-27.922305938265,"D","NW"
4568,85,3321.1,-24,-27.918320857857,"D","ESE"
4374,34,1840.8,-21,-27.899784957052,"DD","N"
387,53,3472.4,-15,-27.884139314141,"D","NNE"
4497,78,1278.2,-17,-27.883423065588,"D","N"
2099,16,5010.3,-10,-27.879317426508,"S","ESE"
2449,43,1230.3,-17,-27.869284045772,"D","ESE"
4133,55,520.4,-28,-27.865180582837,"D","ENE"
399,53,934.9,-22,-27.864354134506,"DD","ENE"
210,12,2944.4,-12,-27.857905210262,"DD","SE"
2359,23,1845.8,-21,-27.854268756911,"D","NNW"
2153,16,1103.3,-19,-27.852207119268,"D","NNE"
4404,88,1590.0,-12,-27.850552624262,"S","WNW"
4519,78,3436.4,-21,-27.843614933494,"D","WNW"
6788,18,2347.4,-19,-27.839052380445,"S","NW"
7092,76,2347.4,-19,-27.839052380445,"S","NW"
4646,94,1913.6,-18,-27.806402862588,"D","N"
5826,47,1902.8,-19,-27.791310920829,"DD","NNE"
4890,86,2338.3,-12,-27.787776641744,"S","WNW"
2353,23,1954.5,-11,-27.782567471357,"D","NW"
4883,83,2553.6,-21,-27.781654533247,"D","NNE"
4509,78,2299.6,-22,-27.765385165167,"D","WNW"
3821,61,775.8,-21,-27.763136280143,"D","ENE"
6437,14,1653.2,-15,-27.754816440242,"C","N"
543,65,2904.6,-14,-27.753123851557,"S","NW"
7112,76,2904.6,-14,-27.753123851557,"S","NW"
5040,86,1285.3,-18,-27.753036698503,"DD","NNE"
4482,78,1819.3,-24,-27.752290412751,"D","NW"
7245,76,3534.3,-18,-27.750628705866,"D","ENE"
766,65,3534.3,-18,-27.750628705866,"D","ENE"
2177,16,837.2,-21,-27.75037808365,"D","NNE"
5032,31,848.2,-24,-27.737355327765,"D","NE"
5026,31,3307.0,-23,-27.722794539406,"D","NNE"
405,53,1427.1,-28,-27.722712132864,"DD","ENE"
4171,77,2434.4,-13,-27.721081465096,"D","NW"
5000,83,482.2,-25,-27.713763778558,"DD","NNE"
4897,86,2562.0,-16,-27.707971447829,"S","ENE"
4542,78,2738.7,-20,-27.699099509861,"D","WNW"
550,65,1593.1,-19,-27.692692204309,"S","NW"
7119,76,1593.1,-19,-27.692692204309,"S","NW"
2162,16,1107.3,-22,-27.688426624727,"D","E"
5073,40,2225.8,-13,-27.682044437446,"D","NE"
384,53,1121.1,-18,-27.679079958547,"D","NNW"
7083,76,4386.5,-13,-27.663771067707,"S","NNW"
1203,18,4386.5,-13,-27.663771067707,"S","NNW"
7191,76,2088.2,-21,-27.66261787229,"D","NW"
6887,18,2088.2,-21,-27.66261787229,"D","NW"
587,65,2460.5,-17,-27.652620525205,"S","NE"
4929,86,3909.1,-18,-27.651152329015,"D","NNE"
1714,36,5637.7,-12,-27.63317582449,"S","E"
7154,76,5637.7,-12,-27.63317582449,"S","E"
6575,14,3582.7,-20,-27.631654676097,"D","SSE"
5788,47,1007.6,-21,-27.624077130069,"D","NNE"
6079,63,2967.7,-15,-27.621112425318,"DD","ENE"
2671,50,737.9,-25,-27.621047759782,"D","NNE"
1529,46,997.7,-19,-27.621047759782,"D","N"
4828,86,666.3,-16,-27.614702554068,"S","N"
5511,52,1030.2,-13,-27.609058271639,"C","SE"
4476,78,3178.1,-15,-27.587717861743,"D","WNW"
3818,61,892.6,-20,-27.587193053195,"D","NNW"
5172,92,4042.4,-12,-27.583815827812,"S","NW"
376,53,276.3,-28,-27.583187547377,"D","NE"
4856,86,1731.7,-18,-27.581232628367,"S","N"
555,65,2730.7,-15,-27.581114893744,"S","ENE"
7124,76,2730.7,-15,-27.581114893744,"S","ENE"
3816,61,1467.2,-18,-27.581050430519,"D","NW"
5943,63,1134.3,-8,-27.580213308052,"C","E"
6621,14,661.8,-17,-27.572207405945,"D","E"
2390,38,4312.2,-15,-27.569914531171,"S","NW"
4578,85,2003.7,-24,-27.560414785501,"D","SSE"
2142,16,2605.0,-22,-27.558344776269,"D","ENE"
195,12,1265.7,-17,-27.554927491091,"D","N"
2672,50,1863.9,-19,-27.546886891543,"D","N"
1530,46,1945.2,-18,-27.546886891543,"D","N"
1519,46,2750.4,-25,-27.539604321819,"D","W"
4825,86,1995.5,-11,-27.538573190979,"S","NNW"
2543,48,2241.4,-16,-27.522085093003,"D","N"
5734,52,2645.5,-16,-27.520656983065,"D","ENE"
1559,36,5407.2,-8,-27.518553250389,"C","SE"
7046,76,5407.2,-8,-27.518553250389,"C","SE"
4026,77,1021.0,-19,-27.515695855171,"S","NNW"
4576,85,2121.0,-25,-27.509700881764,"D","N"
1516,46,3681.4,-18,-27.506271988896,"D","NW"
5596,52,1562.7,-20,-27.491736695584,"S","NNE"
5022,86,1654.9,-15,-27.488703236775,"DD","WNW"
5942,60,1221.6,-10,-27.478200619697,"S","SSE"
4379,34,1509.9,-27,-27.47163254176,"D","ESE"
5837,47,1953.6,-18,-27.457535450419,"D","NE"
5430,93,558.6,-27,-27.452824541401,"DD","ESE"
5251,92,10922.1,-10,-27.44781778459,"D","E"
1971,41,1549.7,-11,-27.441090627397,"S","N"
5387,93,1994.0,-14,-27.43561274726,"S","NNE"
4661,68,2788.5,-20,-27.435159482905,"D","SSE"
6962,18,1297.5,-21,-27.428237313865,"D","N"
7266,76,1297.5,-21,-27.428237313865,"D","N"
3528,29,1173.2,-24,-27.428237313865,"D","N"
6035,63,1556.9,-14,-27.403574741639,"D","SSE"
4755,67,2299.4,-14,-27.399900648763,"D","NNW"
6094,60,520.5,-19,-27.396107559448,"D","NE"
1978,41,2566.1,-17,-27.388419667519,"S","ESE"
2442,43,7745.9,-19,-27.386825519064,"S","SE"
4510,85,2806.4,-20,-27.386702234321,"S","NE"
4514,78,4904.7,-15,-27.384088666023,"D","W"
6581,14,1970.1,-24,-27.373923616792,"D","S"
2145,16,2361.7,-19,-27.362839365694,"D","NE"
5400,93,4226.6,-9,-27.341467495587,"S","NNW"
5815,47,2212.6,-18,-27.311416953658,"DD","ENE"
1843,36,971.2,-20,-27.293803562704,"D","N"
4088,77,1055.1,-22,-27.274532884599,"S","E"
6948,18,2983.7,-17,-27.273969084615,"D","NNE"
7252,76,2983.7,-17,-27.273969084615,"D","NNE"
4225,77,483.9,-24,-27.27166001898,"D","NNE"
2420,43,8037.8,-18,-27.262436545181,"S","SE"
4371,34,2443.7,-18,-27.257525133277,"DD","E"
181,12,1480.0,-13,-27.248418728977,"S","ESE"
835,65,2232.8,-20,-27.239951925883,"D","NE"
7315,76,2232.8,-20,-27.239951925883,"D","NE"
4169,77,1803.3,-15,-27.239645521218,"D","N"
4582,85,1214.7,-15,-27.239327023501,"D","NNW"
4465,85,3892.7,-8,-27.218123567335,"C","SSE"
6523,14,2016.9,-21,-27.212049959918,"D","SW"
6961,18,1774.8,-20,-27.195150419523,"D","NE"
7265,76,1774.8,-20,-27.195150419523,"D","NE"
3527,29,1788.6,-20,-27.195150419523,"D","NE"
5774,52,788.5,-20,-27.191408897749,"D","NE"
2363,23,2910.9,-17,-27.189004225362,"D","NNW"
5394,91,2347.8,-16,-27.188957164178,"S","E"
5009,86,3623.3,-18,-27.185563608655,"DD","NE"
4516,85,2861.1,-13,-27.169698531367,"S","NNE"
2383,38,13750.7,-8,-27.162492410302,"C","W"
6547,14,1600.1,-19,-27.14291322569,"D","N"
2441,43,1971.6,-22,-27.126335736767,"S","SSE"
6834,18,1252.6,-13,-27.121646603543,"S","NNW"
7138,76,1252.6,-13,-27.121646603543,"S","NNW"
557,65,2972.6,-11,-27.121439169757,"S","NE"
3067,29,2930.7,-11,-27.121439169757,"S","NE"
6798,18,1860.8,-17,-27.118334122327,"S","ESE"
7102,76,1860.8,-17,-27.118334122327,"S","ESE"
2452,43,930.3,-24,-27.111655146296,"D","S"
6063,60,1660.8,-15,-27.109757574649,"D","N"
2152,16,2753.1,-16,-27.106637635717,"D","ENE"
4603,85,1879.5,-24,-27.100148140522,"D","SE"
529,65,2730.5,-14,-27.082942331965,"S","W"
7098,76,2730.5,-14,-27.082942331965,"S","W"
6487,14,973.8,-11,-27.077817973294,"S","W"
6585,14,2193.7,-13,-27.074542937372,"D","S"
449,65,2513.5,-9,-27.074271698646,"C","NNE"
5590,52,1829.7,-20,-27.073566964489,"S","ENE"
4987,31,1821.8,-17,-27.065736461756,"S","N"
7199,76,1795.4,-13,-27.054957808575,"D","SE"
693,65,1795.4,-13,-27.054957808575,"D","SE"
2360,23,1476.6,-22,-27.028994818419,"D","NNW"
4991,86,2665.6,-18,-27.028434731781,"D","NE"
1922,41,1602.3,-6,-27.02198430508,"C","NNE"
4002,77,2650.7,-17,-27.0151801796,"S","ENE"
2285,24,3895.2,-16,-27.014888709858,"D","NNE"
7200,76,2234.4,-12,-27.006631277268,"D","NE"
6896,18,2234.4,-12,-27.006631277268,"D","NE"
2457,43,1513.5,-26,-27.000024040966,"D","SSE"
4504,78,2482.0,-16,-26.996650417838,"D","WNW"
2393,38,4254.5,-15,-26.995544346172,"S","WNW"
4222,77,708.1,-17,-26.99387274804,"D","NNW"
2116,16,7356.1,-5,-26.991082162007,"S","E"
5861,60,4068.5,-10,-26.976990182046,"C","E"
6607,14,3010.0,-15,-26.960057003223,"D","NE"
2336,24,4737.0,-17,-26.959562682329,"DD","NW"
842,65,2173.3,-20,-26.95214152027,"DD","NNW"
7318,76,2173.3,-20,-26.95214152027,"DD","NNW"
4817,83,2336.7,-19,-26.948924813008,"S","NNE"
1740,36,4072.0,-19,-26.948580078369,"S","N"
302,44,1216.0,-22,-26.946295005035,"D","ENE"
5666,52,1600.1,-9,-26.93628078336,"D","E"
6572,14,4575.3,-9,-26.928000483651,"D","SW"
6568,14,1727.7,-24,-26.927841639656,"D","SSW"
6832,18,3317.7,-10,-26.92322436528,"S","WNW"
7136,76,3317.7,-10,-26.92322436528,"S","WNW"
4179,77,2078.5,-24,-26.918241467124,"D","NNW"
6248,66,1168.0,-18,-26.90973199194,"DD","ESE"
5713,52,3542.1,-21,-26.884173142523,"D","NE"
3932,62,5215.8,-14,-26.875046317659,"D","W"
5010,31,2135.0,-14,-26.873253965731,"S","NNE"
4829,83,1186.0,-15,-26.866047437586,"S","NNE"
1738,36,1855.3,-16,-26.856692339065,"S","NW"
6561,14,801.3,-17,-26.830658149487,"D","NNE"
5729,52,1128.3,-19,-26.829100515608,"D","N"
5677,52,8844.9,-12,-26.827304381453,"D","NE"
2478,45,1989.5,-18,-26.823160069895,"D","N"
788,65,3328.4,-16,-26.822351513642,"D","ENE"
7267,76,3328.4,-16,-26.822351513642,"D","ENE"
3529,29,3240.8,-17,-26.822351513642,"D","ENE"
2135,16,3011.2,-16,-26.816509302793,"D","NNW"
1569,36,5842.4,-11,-26.811968194195,"C","NNE"
545,65,1801.2,-18,-26.811613774844,"S","NW"
7114,76,1801.2,-18,-26.811613774844,"S","NW"
178,12,7179.7,-10,-26.80424340386,"S","SE"
2874,73,1825.4,-13,-26.78132118198,"S","NNE"
7162,76,1825.4,-13,-26.78132118198,"S","NNE"
4562,85,1642.2,-24,-26.779473832565,"S","E"
4172,77,3495.9,-12,-26.77916856543,"D","E"
4651,94,3452.6,-17,-26.779070352718,"D","NNE"
3815,61,815.6,-19,-26.779061190581,"D","ENE"
3931,62,1399.3,-16,-26.772104601721,"D","NNW"
259,44,962.3,-17,-26.768427219315,"S","NE"
4742,67,2674.7,-19,-26.757833196945,"D","NW"
4483,78,1017.2,-24,-26.756152713829,"D","NNW"
2014,41,1056.1,-17,-26.738784597323,"D","NNW"
2294,24,2521.7,-18,-26.733741646156,"D","WNW"
3771,42,321.6,-22,-26.715212969938,"DD","NNW"
2029,41,1915.9,-14,-26.704603765493,"D","NNW"
4865,86,4312.8,-15,-26.690781126108,"S","NE"
7031,76,3508.9,-9,-26.688425620737,"C","ESE"
438,65,3508.9,-9,-26.688425620737,"C","ESE"
4625,94,2904.2,-15,-26.687119305106,"D","E"
2425,43,627.7,-22,-26.686439819652,"S","ESE"
5634,47,917.4,-10,-26.685637704138,"S","W"
6175,66,5092.3,-14,-26.683056801416,"S","NNW"
4643,94,551.2,-18,-26.681666522479,"D","E"
2440,43,3565.6,-17,-26.677703029908,"S","S"
1969,41,2082.0,-17,-26.677272397323,"S","ESE"
6465,14,4275.0,-16,-26.674917197334,"S","WNW"
2369,23,435.4,-19,-26.670605678257,"D","NNE"
2289,23,827.9,-15,-26.656179835371,"S","ENE"
1757,36,1229.7,-15,-26.6521725299,"S","ESE"
6300,96,783.4,-12,-26.651247347269,"S","W"
2186,16,3297.4,-14,-26.648866364974,"D","NNE"
2419,43,3234.4,-20,-26.643576268872,"S","SSE"
2048,41,808.1,-25,-26.634895859174,"D","NW"
5442,93,1466.1,-24,-26.615572712789,"DD","NNE"
5781,52,780.3,-24,-26.614455136452,"D","NE"
5949,60,3860.3,-12,-26.603366482579,"S","E"
5056,86,1930.8,-21,-26.580775190749,"DD","ENE"
3916,69,1690.8,-21,-26.555330619758,"D","NW"
5246,89,1134.2,-11,-26.552073680397,"D","NNE"
2639,50,6236.8,-14,-26.549994715147,"S","NNW"
209,12,1728.5,-24,-26.546777139572,"DD","SSE"
296,44,1325.4,-21,-26.546611222393,"D","NE"
5432,91,2312.2,-18,-26.546411661337,"D","E"
6588,14,2135.2,-23,-26.536411306497,"D","SE"
2295,24,1051.9,-22,-26.522084347778,"D","WNW"
4377,34,890.4,-26,-26.498901152028,"D","E"
6229,66,2212.5,-18,-26.495507208991,"D","N"
5423,93,2781.9,-17,-26.480898572867,"D","NW"
1487,46,711.9,-12,-26.477998304891,"S","NNE"
292,44,684.3,-20,-26.462708859315,"D","ESE"
4396,88,751.8,-17,-26.446242389664,"S","WSW"
6589,14,3524.3,-16,-26.424890868776,"D","SSE"
5054,40,3092.0,-11,-26.424539444628,"S","ENE"
800,65,1493.0,-20,-26.421845112167,"DD","NNE"
7284,76,1493.0,-20,-26.421845112167,"DD","NNE"
2880,73,1380.3,-15,-26.413493813199,"S","NNW"
7164,76,1380.3,-15,-26.413493813199,"S","NNW"
2503,45,2794.4,-17,-26.407193101601,"D","NNW"
5434,93,3940.3,-18,-26.39861430084,"DD","WNW"
5027,86,2081.8,-19,-26.397464491298,"DD","NNE"
3755,42,1180.1,-26,-26.39557940783,"D","ENE"
2132,16,666.1,-26,-26.393464398693,"D","NE"
261,44,1361.2,-16,-26.386377109574,"S","NE"
2133,16,2238.5,-18,-26.381737914552,"D","NW"
6556,14,2889.0,-16,-26.381126042121,"D","N"
1737,36,4909.1,-16,-26.36960531789,"S","N"
5584,52,2341.6,-7,-26.360739317685,"S","SE"
2151,16,1766.8,-15,-26.352282049968,"D","NE"
5431,93,1909.8,-20,-26.348751075549,"DD","ENE"
4188,77,1405.9,-22,-26.34807205538,"D","NNE"
5441,93,391.7,-22,-26.330538209389,"DD","NNE"
4155,55,1031.3,-23,-26.324965667838,"D","NE"
4744,67,2224.3,-19,-26.318831578511,"D","NW"
4500,78,2108.9,-19,-26.311988899775,"D","NW"
4597,85,758.1,-24,-26.30828181835,"D","NNE"
1522,46,1658.0,-15,-26.302330639876,"D","NNE"
2354,23,740.2,-18,-26.291845539568,"D","NW"
2501,45,420.0,-23,-26.286134743942,"D","NNW"
5183,59,4904.7,1,-26.285665713724,"D","N"
5737,52,1450.8,-22,-26.281578716284,"DD","NE"
5207,89,1856.7,-17,-26.270671216655,"S","NE"
4647,94,2016.0,-22,-26.267843296407,"D","NNE"
1508,46,2252.8,-13,-26.262187429818,"S","N"
2128,16,907.6,-22,-26.240188769285,"D","ENE"
5192,59,3244.4,-5,-26.23643793831,"D","N"
5194,92,1625.4,-11,-26.235564856817,"S","WNW"
5340,91,697.4,-13,-26.213471373094,"C","ENE"
5794,47,786.1,-18,-26.200736057409,"D","E"
6554,14,3377.8,-17,-26.197626269097,"D","NE"
4849,86,2105.2,-17,-26.197259228363,"S","NNE"
570,65,2477.7,-13,-26.19475037733,"S","E"
4478,78,1964.0,-25,-26.192765799882,"D","NW"
5436,91,738.2,-12,-26.177512734637,"D","E"
4006,81,1193.8,-14,-26.171011043559,"D","NNE"
5149,89,1960.7,-16,-26.158894326943,"S","ENE"
4636,94,1428.0,-18,-26.154248175534,"D","ESE"
2699,29,2401.5,-10,-26.14251138328,"C","NNE"
4642,94,2779.8,-17,-26.136386378535,"D","N"
5030,31,1434.8,-21,-26.132990381666,"D","ENE"
5642,52,1811.1,-9,-26.126431446835,"S","N"
5694,47,1692.8,-8,-26.118466175436,"S","ENE"
2338,23,5607.6,-15,-26.11779006099,"S","NNW"
591,65,5584.3,-8,-26.112263302807,"S","E"
7134,76,5584.3,-8,-26.112263302807,"S","E"
2140,16,637.4,-24,-26.106557972014,"D","NE"
7178,76,3348.2,-13,-26.097539663638,"S","N"
6874,18,3348.2,-13,-26.097539663638,"S","N"
4547,85,1755.4,-17,-26.096849587639,"S","NE"
6608,14,2922.7,-16,-26.087992855597,"D","WSW"
2030,41,1034.5,-22,-26.086606123068,"D","NW"
3074,29,2732.6,-12,-26.082033863254,"S","NE"
559,65,2733.7,-12,-26.082033863254,"S","NE"
2673,50,766.2,-16,-26.081366749707,"D","N"
1531,46,792.7,-15,-26.081366749707,"D","N"
1741,36,4149.4,-19,-26.07950918312,"S","N"
2124,16,918.1,-16,-26.078348284425,"S","NNE"
3918,69,2106.7,-14,-26.078194491634,"D","NNW"
2306,24,554.7,-22,-26.066652946459,"D","NNE"
7188,76,1019.7,-20,-26.066512001365,"D","NNE"
680,65,1019.7,-20,-26.066512001365,"D","NNE"
5772,52,1614.6,-23,-26.063435613869,"D","NE"
5822,47,668.0,-22,-26.045481824308,"DD","NE"
5214,59,1657.7,-11,-26.043494275362,"D","E"
6226,66,1276.6,-15,-26.039060442987,"D","NW"
1845,36,1419.9,-18,-26.03288965686,"D","NE"
2300,24,4217.8,-13,-26.028982409588,"D","N"
4780,67,1759.5,2,-26.027240972796,"DD","N"
4634,94,1983.2,-21,-26.023525344255,"D","E"
5790,47,2300.6,-15,-26.022373556913,"D","NNE"
6604,14,3691.0,-14,-26.017949965161,"D","N"
7219,76,2346.0,-10,-26.015796681487,"D","ENE"
728,65,2346.0,-10,-26.015796681487,"D","ENE"
4537,85,951.5,-22,-26.005675001914,"S","NNW"
2395,38,1323.7,-23,-26.000110004749,"S","WSW"
1517,46,3881.5,-16,-25.999645320179,"D","NNW"
2537,48,1910.9,-17,-25.993358694265,"D","NE"
4581,78,2729.2,-20,-25.992620499141,"D","WSW"
4992,31,1558.3,-14,-25.990039379873,"S","NNW"
5698,52,2918.3,-16,-25.985048103337,"D","E"
4523,85,2462.5,-22,-25.98461128917,"S","N"
4130,55,1691.6,-17,-25.975904544187,"D","ENE"
1727,36,1079.2,-16,-25.962992187563,"S","ENE"
1852,36,2028.5,-18,-25.962079316213,"D","NE"
5802,47,1093.3,-21,-25.953846746733,"D","E"
2371,23,2158.9,-12,-25.95360955618,"D","NNE"
4549,78,1641.8,-19,-25.945660737635,"D","WSW"
6107,60,919.6,-16,-25.939355705752,"DD","E"
4520,85,1135.4,-13,-25.937355501373,"S","NNE"
262,44,994.6,-13,-25.935947855069,"S","E"
7227,76,4037.2,-15,-25.931545797672,"D","WNW"
2966,73,4037.2,-15,-25.931545797672,"D","WNW"
6085,63,1362.6,-15,-25.929460615041,"DD","E"
7286,76,1669.0,-14,-25.92455348339,"DD","NNW"
2121,16,9154.6,-9,-25.911208200881,"S","N"
6552,14,801.9,-22,-25.899841156891,"D","N"
4303,34,2089.1,-21,-25.896266489323,"D","NE"
6851,18,1044.5,-14,-25.878331316991,"S","ENE"
7155,76,1044.5,-14,-25.878331316991,"S","ENE"
4749,67,2605.0,-20,-25.878222277454,"D","NNW"
4319,34,737.8,-23,-25.875860194883,"D","N"
4485,78,1101.0,-22,-25.873975202038,"D","NW"
2394,38,2188.0,-22,-25.873557511765,"S","W"
6784,18,4076.9,-14,-25.865748061288,"S","NNE"
7088,76,4076.9,-14,-25.865748061288,"S","NNE"
1855,36,1089.5,-20,-25.84152579344,"D","N"
5676,47,1843.5,-15,-25.824761725757,"S","SSE"
563,65,1418.4,-19,-25.817107345217,"S","NNE"
4296,34,2865.9,-19,-25.814852541498,"D","NE"
3961,62,1749.4,-15,-25.806317898747,"D","NNW"
5554,52,2206.4,-16,-25.799850921002,"S","E"
4299,34,4294.7,-17,-25.799782098098,"D","ESE"
5145,59,3339.4,-19,-25.799610854439,"S","ENE"
571,65,494.8,-19,-25.790557115798,"S","E"
4513,85,2793.1,-24,-25.783732265846,"S","ESE"
274,44,1824.7,-20,-25.774796078156,"D","E"
5344,91,595.9,-14,-25.761762582439,"S","ESE"
6566,14,3577.3,-16,-25.749336766806,"D","SE"
1972,41,9885.2,-10,-25.744443561124,"S","NE"
1947,41,3569.4,-12,-25.741710550071,"S","N"
3808,61,1498.7,-21,-25.738783774198,"S","NW"
7013,18,2755.4,-18,-25.738699953275,"D","ENE"
7317,76,2755.4,-18,-25.738699953275,"D","ENE"
2119,16,4390.8,-11,-25.737506214219,"S","N"
6592,14,3900.0,-17,-25.730378579025,"D","SSW"
3123,29,3828.3,-16,-25.725265294512,"S","ENE"
584,65,3840.2,-15,-25.725265294512,"S","ENE"
381,53,1824.4,-24,-25.723938598584,"D","NE"
6789,18,1815.0,-16,-25.71423355744,"S","NNW"
7093,76,1815.0,-16,-25.71423355744,"S","NNW"
7217,76,3916.9,-11,-25.710495769343,"D","ENE"
726,65,3916.9,-11,-25.710495769343,"D","ENE"
4721,67,1917.2,-15,-25.692704781738,"S","NNW"
6246,66,1991.8,-8,-25.69265721895,"DD","SSE"
1748,36,3817.8,-13,-25.676212551773,"S","N"
4381,78,7560.4,-5,-25.674160791281,"C","SSE"
4560,85,817.9,-23,-25.673725954731,"S","SE"
4632,94,1752.4,-18,-25.67207600442,"D","E"
1709,36,3718.9,-15,-25.670246268261,"S","NW"
7145,76,3718.9,-15,-25.670246268261,"S","NW"
4156,55,1064.7,-22,-25.663430082633,"D","ENE"
2290,24,1974.7,-19,-25.655601447172,"D","NNW"
6230,66,2164.4,-20,-25.64043302421,"D","NNW"
5238,89,2600.0,-15,-25.629018158469,"D","ENE"
2370,23,2249.5,-17,-25.621095893647,"D","N"
589,65,2952.9,-7,-25.619336251957,"S","E"
7132,76,2952.9,-7,-25.619336251957,"S","E"
2243,24,8191.9,-10,-25.603799657352,"S","NNE"
368,53,3718.5,-16,-25.601743421689,"S","WNW"
4183,77,4654.2,-8,-25.60003162662,"D","ENE"
5796,47,2130.6,-17,-25.598746895101,"D","NE"
5299,37,1876.0,-22,-25.597156466731,"D","W"
4846,83,4880.3,-12,-25.588525492229,"S","NNW"
5753,47,3256.1,-7,-25.587918228038,"D","NE"
1965,41,3951.8,-14,-25.582249904544,"S","NW"
1851,36,3410.5,-17,-25.550266311479,"D","N"
5095,40,2012.1,-14,-25.542743471146,"D","NE"
5306,37,1408.3,-22,-25.54028332332,"D","W"
4558,85,3089.0,-18,-25.527963691392,"S","SE"
5363,91,2137.9,-16,-25.52494042835,"S","E"
211,12,722.4,-21,-25.523717620961,"DD","N"
3976,77,2699.0,-17,-25.522995254792,"S","SW"
6822,18,1502.1,-16,-25.513547809968,"S","E"
7126,76,1502.1,-16,-25.513547809968,"S","E"
1907,41,1145.6,-6,-25.509489537823,"C","NE"
2368,23,4717.3,-16,-25.506075208182,"D","NNW"
5493,52,7195.6,-9,-25.504087363774,"C","ENE"
2426,43,539.0,-26,-25.503506767015,"S","NE"
3953,62,2118.1,-15,-25.501407749828,"D","NE"
5766,52,1772.8,-20,-25.497340439507,"D","NE"
5042,86,1186.6,-15,-25.49513124631,"DD","ENE"
4612,94,2552.9,-12,-25.487459706228,"S","ENE"
182,12,2252.7,-13,-25.485787397521,"S","E"
5637,52,1081.7,-13,-25.476281026122,"S","ENE"
3845,62,1767.0,-5,-25.475958369139,"C","SE"
531,65,1611.4,-17,-25.474822798408,"S","SE"
7100,76,1611.4,-17,-25.474822798408,"S","SE"
3117,29,3214.1,-13,-25.474352904184,"S","NE"
582,65,3298.1,-12,-25.474352904184,"S","NE"
1499,46,1273.3,-11,-25.472324340023,"S","NW"
